Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Transactions_Last_1H,Card_Type,Card_Age,Transaction_Distance,ATM_Location_Profile,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
ATM_TXN_047358,USER_3447,4555.78,ATM Withdrawal,2025-06-19 15:35:00,73365.5,ATM Kiosk,Mumbai,ATM,0,0,6,5147.09,1,2,Visa,207,5.64,Usual Area,PIN,0.1336,0,0
ATM_TXN_047359,USER_7970,2245.25,ATM Withdrawal,2025-01-26 15:22:00,54935.85,ATM Kiosk,Delhi,ATM,0,0,3,6347.97,0,3,RuPay,73,6.44,Usual Area,PIN,0.3603,1,0
ATM_TXN_047360,USER_4646,1312.35,Cash Deposit,2025-01-02 07:40:00,76229.28,ATM Kiosk,Bengaluru,ATM,0,0,4,4769.51,1,1,Visa,391,16.79,Nearby Area,Card + PIN,0.1336,0,0
ATM_TXN_047361,USER_1599,16540.44,ATM Withdrawal,2025-01-26 02:02:00,77317.11,ATM Kiosk,Bengaluru,ATM,0,0,9,4286.39,5,7,Mastercard,170,299.18,Out of Area,OTP,0.9213,1,1
ATM_TXN_047362,USER_4718,9101.14,ATM Withdrawal,2025-04-05 22:36:00,70331.0,ATM Kiosk,Chennai,ATM,0,0,13,18.96,3,4,Visa,264,145.27,Out of Area,Card + PIN,0.8553,1,1
ATM_TXN_047363,USER_8684,3.66,Mini Statement,2025-03-28 08:35:00,64804.69,ATM Kiosk,Delhi,ATM,0,0,8,3925.15,0,1,Visa,158,13.23,Nearby Area,PIN,0.1136,0,0
ATM_TXN_047364,USER_1969,6999.45,Cash Deposit,2025-04-20 12:09:00,88512.71,ATM Kiosk,Hyderabad,ATM,0,0,4,5327.86,1,2,Visa,420,12.67,Nearby Area,PIN,0.1171,1,0
ATM_TXN_047365,USER_6962,2804.23,Cash Deposit,2025-03-25 20:44:00,102225.55,ATM Kiosk,Bengaluru,ATM,0,0,8,4960.82,0,1,Mastercard,243,10.7,Nearby Area,Card + PIN,0.1183,0,0
ATM_TXN_047366,USER_6413,5550.89,ATM Withdrawal,2025-01-30 19:39:00,98839.31,ATM Kiosk,Hyderabad,ATM,0,0,4,2192.71,2,3,Mastercard,278,4.14,Usual Area,PIN,0.01,0,0
ATM_TXN_047367,USER_7008,2144.95,ATM Withdrawal,2025-04-30 19:17:00,74079.24,ATM Kiosk,Delhi,ATM,0,0,5,80.6,1,1,Amex,241,12.35,Nearby Area,PIN,0.0664,0,0
ATM_TXN_047368,USER_4691,4164.9,ATM Withdrawal,2025-04-17 10:21:00,67332.34,ATM Kiosk,Delhi,ATM,0,0,1,4283.79,1,2,RuPay,465,5.54,Usual Area,Card + PIN,0.3068,0,0
ATM_TXN_047369,USER_8466,443.18,ATM Withdrawal,2025-02-15 15:33:00,129831.06,ATM Kiosk,Hyderabad,ATM,0,0,4,4440.7,0,1,Visa,328,16.93,Nearby Area,PIN,0.239,1,1
ATM_TXN_047370,USER_8256,1028.38,ATM Withdrawal,2025-05-01 16:02:00,53644.97,ATM Kiosk,Bengaluru,ATM,0,0,4,6627.85,1,0,Visa,361,16.01,Nearby Area,PIN,0.1879,0,0
ATM_TXN_047371,USER_1583,7794.92,ATM Withdrawal,2025-02-25 15:26:00,165739.36,ATM Kiosk,Delhi,ATM,0,0,4,4840.14,2,3,Mastercard,99,14.53,Nearby Area,Card + PIN,0.238,0,0
ATM_TXN_047372,USER_2193,3053.74,ATM Withdrawal,2025-03-08 17:03:00,57456.98,ATM Kiosk,Bengaluru,ATM,0,0,4,7431.59,0,0,Visa,406,1.46,Usual Area,PIN,0.2022,1,0
ATM_TXN_047373,USER_2516,7005.81,ATM Withdrawal,2025-05-13 08:02:00,55125.77,ATM Kiosk,Hyderabad,ATM,0,0,6,9413.96,1,1,Visa,468,7.11,Usual Area,PIN,0.1896,0,0
ATM_TXN_047374,USER_5799,19.16,Mini Statement,2025-01-10 09:05:00,88480.1,ATM Kiosk,Hyderabad,ATM,0,0,2,1171.9,1,0,Mastercard,68,3.02,Usual Area,Biometric,0.1241,0,0
ATM_TXN_047375,USER_9365,8255.34,Cash Deposit,2025-05-02 10:13:00,109279.05,ATM Kiosk,Bengaluru,ATM,0,0,6,4911.3,2,3,Visa,421,11.55,Nearby Area,Biometric,0.107,0,0
ATM_TXN_047376,USER_7016,7421.33,ATM Withdrawal,2025-05-11 20:12:00,61972.44,ATM Kiosk,Mumbai,ATM,0,0,3,3680.99,0,1,Visa,35,11.67,Nearby Area,PIN,0.1168,1,0
ATM_TXN_047377,USER_9111,6848.13,ATM Withdrawal,2025-04-06 19:54:00,79234.34,ATM Kiosk,Hyderabad,ATM,0,0,1,5561.49,2,0,Mastercard,233,13.13,Nearby Area,OTP,0.4121,1,0
ATM_TXN_047378,USER_7747,0.0,Balance Inquiry,2025-04-14 18:24:00,106638.54,ATM Kiosk,Chennai,ATM,0,0,1,3633.82,2,2,Visa,358,16.81,Nearby Area,OTP,0.1412,0,0
ATM_TXN_047379,USER_4355,5494.4,ATM Withdrawal,2025-02-26 17:51:00,77698.61,ATM Kiosk,Chennai,ATM,0,0,2,2543.1,1,2,Visa,285,3.41,Usual Area,Card + PIN,0.3736,0,0
ATM_TXN_047380,USER_8346,1310.7,ATM Withdrawal,2025-02-12 19:07:00,74085.62,ATM Kiosk,Chennai,ATM,0,0,1,3561.06,0,0,Visa,352,3.32,Usual Area,Card + PIN,0.2079,0,0
ATM_TXN_047381,USER_8505,2764.33,ATM Withdrawal,2025-03-22 14:45:00,157370.56,ATM Kiosk,Hyderabad,ATM,0,0,1,7527.28,2,3,Amex,248,6.16,Usual Area,Card + PIN,0.3388,1,1
ATM_TXN_047382,USER_6304,10902.6,ATM Withdrawal,2025-04-10 05:37:00,142009.79,ATM Kiosk,Chennai,ATM,0,0,11,5908.09,6,5,RuPay,322,223.07,Out of Area,Card + PIN,0.7353,0,1
ATM_TXN_047383,USER_8195,8766.58,ATM Withdrawal,2025-01-10 04:33:00,50949.01,ATM Kiosk,Mumbai,ATM,0,0,18,1399.47,4,7,RuPay,416,27.55,Nearby Area,PIN,0.6966,0,1
ATM_TXN_047384,USER_6733,6069.45,ATM Withdrawal,2025-04-06 07:59:00,117070.7,ATM Kiosk,Chennai,ATM,0,1,7,7043.88,1,3,Visa,361,15.12,Nearby Area,Card + PIN,0.6701,1,1
ATM_TXN_047385,USER_8181,4058.82,Cash Deposit,2025-06-14 21:02:00,66739.28,ATM Kiosk,Delhi,ATM,1,0,6,4025.71,2,2,Visa,385,8.01,Usual Area,Card + PIN,0.1502,1,0
ATM_TXN_047386,USER_5164,2651.61,ATM Withdrawal,2025-04-26 13:16:00,88332.59,ATM Kiosk,Delhi,ATM,0,0,7,4914.48,2,0,Visa,258,4.6,Usual Area,Card + PIN,0.4897,1,0
ATM_TXN_047387,USER_1537,17068.57,Cash Deposit,2025-01-28 22:04:00,71066.56,ATM Kiosk,Hyderabad,ATM,0,1,7,1318.89,4,8,RuPay,419,271.24,Out of Area,Card + PIN,0.99,0,1
ATM_TXN_047388,USER_8310,15744.6,ATM Withdrawal,2025-06-12 00:32:00,66012.07,ATM Kiosk,Mumbai,ATM,0,0,10,5078.86,3,7,Visa,185,240.73,Out of Area,OTP,0.8633,0,1
ATM_TXN_047389,USER_6319,0.0,Balance Inquiry,2025-01-03 18:08:00,47979.43,ATM Kiosk,Bengaluru,ATM,0,0,1,6047.88,2,0,RuPay,343,8.81,Usual Area,Biometric,0.048,0,0
ATM_TXN_047390,USER_6846,7269.79,Cash Deposit,2025-04-08 20:20:00,78598.27,ATM Kiosk,Delhi,ATM,0,0,7,2814.02,1,3,Mastercard,155,2.78,Usual Area,Card + PIN,0.0794,0,0
ATM_TXN_047391,USER_9012,0.0,Balance Inquiry,2025-04-18 03:19:00,86716.85,ATM Kiosk,Delhi,ATM,0,1,14,1745.09,2,5,Visa,119,111.33,Out of Area,Card + PIN,0.8487,0,1
ATM_TXN_047392,USER_4260,3880.37,Cash Deposit,2025-01-20 13:39:00,63005.47,ATM Kiosk,Hyderabad,ATM,0,0,1,4650.18,0,1,RuPay,165,12.22,Nearby Area,PIN,0.1346,0,0
ATM_TXN_047393,USER_2335,3409.48,ATM Withdrawal,2025-05-11 19:08:00,138934.93,ATM Kiosk,Chennai,ATM,0,0,3,4362.55,1,0,RuPay,273,9.79,Usual Area,PIN,0.1741,1,0
ATM_TXN_047394,USER_5384,12958.91,ATM Withdrawal,2025-04-02 02:16:00,53760.8,ATM Kiosk,Delhi,ATM,0,1,13,1432.98,3,4,Visa,467,289.5,Out of Area,PIN,0.9059,0,1
ATM_TXN_047395,USER_5100,7067.98,Cash Deposit,2025-01-21 19:14:00,100777.65,ATM Kiosk,Mumbai,ATM,0,0,7,3689.09,1,2,Mastercard,181,12.51,Nearby Area,PIN,0.2067,0,0
ATM_TXN_047396,USER_8007,4527.45,Cash Deposit,2025-01-19 11:59:00,140647.06,ATM Kiosk,Chennai,ATM,0,0,5,2437.12,2,0,Visa,305,13.19,Nearby Area,PIN,0.0507,1,0
ATM_TXN_047397,USER_9949,7691.06,ATM Withdrawal,2025-04-21 20:55:00,28658.63,ATM Kiosk,Chennai,ATM,0,0,1,6016.76,1,2,Visa,102,16.25,Nearby Area,OTP,0.1937,0,0
ATM_TXN_047398,USER_7205,0.0,Balance Inquiry,2025-06-22 22:41:00,84700.66,ATM Kiosk,Delhi,ATM,0,1,15,334.42,3,4,RuPay,320,49.46,Nearby Area,Card + PIN,0.772,1,1
ATM_TXN_047399,USER_2789,2438.79,ATM Withdrawal,2025-02-05 10:34:00,149267.63,ATM Kiosk,Chennai,ATM,0,0,8,4652.47,0,0,Mastercard,352,5.27,Usual Area,PIN,0.1278,0,0
ATM_TXN_047400,USER_1562,9824.79,Cash Deposit,2025-06-25 02:53:00,121132.27,ATM Kiosk,Hyderabad,ATM,1,0,7,1675.61,5,7,RuPay,202,252.0,Out of Area,PIN,0.7699,0,1
ATM_TXN_047401,USER_7009,4652.34,ATM Withdrawal,2025-06-08 21:05:00,94371.89,ATM Kiosk,Mumbai,ATM,0,0,8,6494.91,0,0,Mastercard,440,4.86,Usual Area,PIN,0.4784,1,1
ATM_TXN_047402,USER_2227,0.0,Balance Inquiry,2025-01-22 17:34:00,184997.33,ATM Kiosk,Chennai,ATM,0,0,8,3851.95,0,2,RuPay,136,12.95,Nearby Area,PIN,0.2387,0,0
ATM_TXN_047403,USER_9746,2090.03,ATM Withdrawal,2025-04-01 13:57:00,130358.87,ATM Kiosk,Delhi,ATM,0,0,2,3799.03,1,0,Visa,460,2.88,Usual Area,OTP,0.1783,0,0
ATM_TXN_047404,USER_2100,3537.23,ATM Withdrawal,2025-04-03 11:26:00,43603.07,ATM Kiosk,Chennai,ATM,0,0,4,7593.16,2,3,Visa,323,17.13,Nearby Area,Biometric,0.0936,0,0
ATM_TXN_047405,USER_6528,3183.62,ATM Withdrawal,2025-04-25 10:52:00,500.0,ATM Kiosk,Mumbai,ATM,0,0,3,7869.3,0,3,Mastercard,108,0.54,Usual Area,PIN,0.1157,0,0
ATM_TXN_047406,USER_2873,0.0,Balance Inquiry,2025-01-23 21:59:00,33729.13,ATM Kiosk,Hyderabad,ATM,0,0,3,4182.9,1,2,Visa,61,12.51,Nearby Area,Biometric,0.1127,0,0
ATM_TXN_047407,USER_5395,1790.02,ATM Withdrawal,2025-04-05 08:27:00,33246.87,ATM Kiosk,Mumbai,ATM,0,0,4,4792.29,1,1,RuPay,141,5.44,Usual Area,Biometric,0.2487,1,0
ATM_TXN_047408,USER_7350,1751.77,Cash Deposit,2025-06-05 11:00:00,75994.61,ATM Kiosk,Bengaluru,ATM,0,0,7,1418.12,2,3,Visa,441,2.53,Usual Area,PIN,0.175,0,0
ATM_TXN_047409,USER_2293,10174.56,Cash Deposit,2025-01-11 21:49:00,144257.89,ATM Kiosk,Hyderabad,ATM,0,0,1,6532.09,0,1,Amex,410,17.45,Nearby Area,Card + PIN,0.096,1,1
ATM_TXN_047410,USER_2313,8.7,Mini Statement,2025-03-20 21:20:00,125260.76,ATM Kiosk,Chennai,ATM,0,0,2,5244.34,0,2,Mastercard,321,11.72,Nearby Area,PIN,0.0981,0,0
ATM_TXN_047411,USER_6485,5348.78,ATM Withdrawal,2025-06-06 08:15:00,95130.56,ATM Kiosk,Mumbai,ATM,0,0,6,3660.18,2,3,Mastercard,325,14.69,Nearby Area,PIN,0.0268,0,1
ATM_TXN_047412,USER_5816,4575.2,ATM Withdrawal,2025-04-11 16:50:00,53195.42,ATM Kiosk,Delhi,ATM,0,0,7,6899.34,2,3,Visa,438,5.17,Usual Area,Card + PIN,0.1688,0,0
ATM_TXN_047413,USER_6255,4273.53,ATM Withdrawal,2025-06-01 21:24:00,104232.35,ATM Kiosk,Chennai,ATM,0,0,7,5295.64,0,3,RuPay,107,10.9,Nearby Area,PIN,0.1033,1,0
ATM_TXN_047414,USER_4434,20086.02,Cash Deposit,2025-06-18 05:48:00,82381.0,ATM Kiosk,Mumbai,ATM,1,0,13,829.3,3,4,Visa,90,138.42,Out of Area,OTP,0.9316,0,1
ATM_TXN_047415,USER_4798,6585.75,ATM Withdrawal,2025-03-21 12:05:00,20601.17,ATM Kiosk,Bengaluru,ATM,0,0,7,2901.08,1,0,Visa,377,16.11,Nearby Area,PIN,0.1976,0,0
ATM_TXN_047416,USER_2095,2326.06,ATM Withdrawal,2025-04-01 12:31:00,59385.71,ATM Kiosk,Hyderabad,ATM,0,0,8,6123.29,2,2,Visa,412,4.42,Usual Area,Biometric,0.1479,0,0
ATM_TXN_047417,USER_1050,10380.99,ATM Withdrawal,2025-06-27 05:57:00,136812.82,ATM Kiosk,Chennai,ATM,0,1,8,4465.03,5,3,Visa,400,143.85,Out of Area,OTP,0.7652,0,1
ATM_TXN_047418,USER_3723,1080.39,ATM Withdrawal,2025-01-07 18:41:00,120504.68,ATM Kiosk,Bengaluru,ATM,0,0,1,7145.2,0,2,Visa,298,10.63,Nearby Area,PIN,0.1268,0,0
ATM_TXN_047419,USER_8232,593.55,ATM Withdrawal,2025-04-12 12:23:00,138574.28,ATM Kiosk,Mumbai,ATM,0,0,7,4220.78,1,3,Mastercard,210,16.7,Nearby Area,Card + PIN,0.3277,1,1
ATM_TXN_047420,USER_4102,12882.53,ATM Withdrawal,2025-03-30 03:36:00,163259.69,ATM Kiosk,Chennai,ATM,1,1,10,2190.09,4,3,Mastercard,288,234.32,Out of Area,OTP,0.8514,1,1
ATM_TXN_047421,USER_9001,5049.39,ATM Withdrawal,2025-06-18 11:56:00,85744.8,ATM Kiosk,Delhi,ATM,0,0,4,3431.86,1,2,RuPay,62,4.7,Usual Area,Card + PIN,0.1157,0,0
ATM_TXN_047422,USER_1221,6.74,Mini Statement,2025-04-01 21:47:00,114917.1,ATM Kiosk,Hyderabad,ATM,0,0,5,6520.68,0,0,Visa,249,13.24,Nearby Area,Card + PIN,0.0568,0,0
ATM_TXN_047423,USER_7534,8778.33,ATM Withdrawal,2025-03-18 00:19:00,120316.79,ATM Kiosk,Mumbai,ATM,0,0,6,820.15,5,6,Visa,316,184.29,Out of Area,OTP,0.7794,0,1
ATM_TXN_047424,USER_7006,8010.67,ATM Withdrawal,2025-06-12 21:40:00,94688.61,ATM Kiosk,Chennai,ATM,0,0,3,4091.59,0,1,Mastercard,434,9.83,Usual Area,PIN,0.0523,0,0
ATM_TXN_047425,USER_8127,0.0,Balance Inquiry,2025-04-29 19:00:00,7900.52,ATM Kiosk,Mumbai,ATM,0,0,8,1317.5,1,0,Visa,317,6.01,Usual Area,Biometric,0.1811,0,0
ATM_TXN_047426,USER_5459,17499.15,ATM Withdrawal,2025-04-16 03:59:00,44150.73,ATM Kiosk,Bengaluru,ATM,0,0,10,0.0,2,3,RuPay,102,132.44,Out of Area,OTP,0.9253,0,1
ATM_TXN_047427,USER_6061,5021.73,ATM Withdrawal,2025-04-05 21:38:00,160108.34,ATM Kiosk,Chennai,ATM,0,0,7,5782.36,0,2,Visa,440,15.95,Nearby Area,PIN,0.2055,1,0
ATM_TXN_047428,USER_1736,5346.96,ATM Withdrawal,2025-04-17 12:58:00,107876.69,ATM Kiosk,Mumbai,ATM,0,0,6,7160.97,0,2,RuPay,433,4.0,Usual Area,PIN,0.1009,0,0
ATM_TXN_047429,USER_6825,4179.12,ATM Withdrawal,2025-03-25 20:33:00,97450.0,ATM Kiosk,Chennai,ATM,0,0,8,3465.3,1,0,Mastercard,221,8.68,Usual Area,OTP,0.2942,0,0
ATM_TXN_047430,USER_8068,1262.22,ATM Withdrawal,2025-06-12 11:59:00,145132.19,ATM Kiosk,Hyderabad,ATM,0,0,2,3383.63,2,3,RuPay,148,17.66,Nearby Area,PIN,0.1728,0,0
ATM_TXN_047431,USER_9124,23.81,Mini Statement,2025-03-01 06:01:00,50209.61,ATM Kiosk,Bengaluru,ATM,0,0,7,3573.24,5,5,Mastercard,122,273.62,Out of Area,PIN,0.6235,1,1
ATM_TXN_047432,USER_6871,9789.55,Cash Deposit,2025-05-09 09:12:00,78173.47,ATM Kiosk,Mumbai,ATM,0,0,7,6829.69,0,0,RuPay,373,15.01,Nearby Area,Card + PIN,0.0739,0,0
ATM_TXN_047433,USER_4075,5206.86,ATM Withdrawal,2025-04-01 04:20:00,154867.52,ATM Kiosk,Bengaluru,ATM,0,0,17,4475.86,4,4,RuPay,434,71.53,Out of Area,Card + PIN,0.7499,0,1
ATM_TXN_047434,USER_6367,10399.74,ATM Withdrawal,2025-02-10 16:16:00,146748.54,ATM Kiosk,Bengaluru,ATM,0,0,3,6102.26,2,2,RuPay,97,14.11,Nearby Area,PIN,0.1436,0,0
ATM_TXN_047435,USER_8027,5883.63,ATM Withdrawal,2025-05-24 09:32:00,181791.91,ATM Kiosk,Chennai,ATM,0,0,8,3357.25,1,0,RuPay,460,10.38,Nearby Area,Card + PIN,0.2564,1,0
ATM_TXN_047436,USER_6438,2156.24,ATM Withdrawal,2025-03-25 16:33:00,16949.36,ATM Kiosk,Bengaluru,ATM,0,0,8,6474.08,1,0,Visa,441,9.95,Usual Area,OTP,0.2136,0,1
ATM_TXN_047437,USER_1445,10642.7,ATM Withdrawal,2025-04-17 09:43:00,500.0,ATM Kiosk,Mumbai,ATM,0,0,6,4031.74,0,0,RuPay,190,15.46,Nearby Area,Card + PIN,0.3655,0,1
ATM_TXN_047438,USER_4310,10737.23,Cash Deposit,2025-03-02 08:57:00,80129.35,ATM Kiosk,Mumbai,ATM,0,0,2,1240.82,1,1,RuPay,268,13.49,Nearby Area,PIN,0.1199,1,0
ATM_TXN_047439,USER_2135,5.82,Mini Statement,2025-05-24 07:23:00,128866.15,ATM Kiosk,Mumbai,ATM,0,0,2,5712.84,0,0,Mastercard,297,2.73,Usual Area,Card + PIN,0.1222,1,0
ATM_TXN_047440,USER_7607,7813.44,ATM Withdrawal,2025-04-22 17:16:00,70513.42,ATM Kiosk,Bengaluru,ATM,0,1,7,6279.81,0,3,Mastercard,413,14.44,Nearby Area,Card + PIN,0.736,0,1
ATM_TXN_047441,USER_4809,3637.52,ATM Withdrawal,2025-02-01 18:46:00,35747.25,ATM Kiosk,Bengaluru,ATM,0,0,6,4048.29,1,1,Visa,335,4.1,Usual Area,PIN,0.2534,1,1
ATM_TXN_047442,USER_4990,8299.95,ATM Withdrawal,2025-06-22 01:58:00,83229.52,ATM Kiosk,Hyderabad,ATM,0,0,12,984.82,2,3,Mastercard,416,213.23,Out of Area,Card + PIN,0.6917,1,1
ATM_TXN_047443,USER_8608,8020.87,ATM Withdrawal,2025-05-20 18:34:00,151681.7,ATM Kiosk,Chennai,ATM,0,0,7,3784.89,0,3,Visa,305,4.49,Usual Area,Card + PIN,0.2942,0,0
ATM_TXN_047444,USER_5472,2116.7,ATM Withdrawal,2025-02-19 21:06:00,75970.37,ATM Kiosk,Delhi,ATM,0,0,4,7074.25,0,1,RuPay,401,12.09,Nearby Area,PIN,0.0895,0,0
ATM_TXN_047445,USER_7136,10982.86,ATM Withdrawal,2025-01-22 06:47:00,41665.51,ATM Kiosk,Chennai,ATM,0,1,7,1739.12,4,7,Mastercard,316,50.11,Nearby Area,PIN,0.7587,0,1
ATM_TXN_047446,USER_8667,13422.85,ATM Withdrawal,2025-06-22 06:36:00,64891.24,ATM Kiosk,Bengaluru,ATM,1,0,7,3849.77,3,8,Mastercard,310,55.06,Nearby Area,Card + PIN,0.6969,1,1
ATM_TXN_047447,USER_2176,2856.14,ATM Withdrawal,2025-01-22 08:10:00,67797.38,ATM Kiosk,Mumbai,ATM,0,0,3,6458.86,1,1,Visa,458,4.7,Usual Area,Card + PIN,0.3108,0,0
ATM_TXN_047448,USER_6033,0.0,Balance Inquiry,2025-03-13 15:32:00,36271.44,ATM Kiosk,Bengaluru,ATM,0,0,2,4464.34,1,0,Mastercard,401,9.87,Usual Area,Biometric,0.1082,0,0
ATM_TXN_047449,USER_5114,11512.32,ATM Withdrawal,2025-05-07 03:21:00,70706.76,ATM Kiosk,Delhi,ATM,0,0,6,1407.31,3,4,Visa,259,224.63,Out of Area,PIN,0.7038,0,1
ATM_TXN_047450,USER_6386,12.03,Mini Statement,2025-04-14 06:01:00,31165.02,ATM Kiosk,Chennai,ATM,0,0,15,3714.93,5,8,Visa,404,92.63,Out of Area,PIN,0.652,0,1
ATM_TXN_047451,USER_7242,5496.27,ATM Withdrawal,2025-06-25 21:46:00,67197.96,ATM Kiosk,Chennai,ATM,0,0,8,2965.15,2,3,Visa,317,3.74,Usual Area,PIN,0.0406,0,0
ATM_TXN_047452,USER_4257,11075.78,ATM Withdrawal,2025-02-21 00:39:00,114107.51,ATM Kiosk,Hyderabad,ATM,0,0,10,1340.15,2,7,RuPay,398,130.93,Out of Area,OTP,0.6238,0,1
ATM_TXN_047453,USER_2592,0.0,Balance Inquiry,2025-06-26 23:46:00,116815.63,ATM Kiosk,Delhi,ATM,0,0,17,3787.43,3,4,RuPay,215,276.04,Out of Area,Card + PIN,0.6822,0,1
ATM_TXN_047454,USER_6113,3302.94,Cash Deposit,2025-04-07 09:11:00,108546.17,ATM Kiosk,Delhi,ATM,0,0,7,1462.84,1,1,Mastercard,271,17.24,Nearby Area,PIN,0.1094,0,0
ATM_TXN_047455,USER_5362,11776.67,ATM Withdrawal,2025-01-02 04:19:00,70549.13,ATM Kiosk,Hyderabad,ATM,1,0,8,947.36,4,3,RuPay,366,48.93,Nearby Area,Card + PIN,0.6865,0,1
ATM_TXN_047456,USER_2314,2080.24,ATM Withdrawal,2025-05-25 18:23:00,139183.95,ATM Kiosk,Delhi,ATM,0,0,7,6676.01,1,1,Amex,299,14.28,Nearby Area,PIN,0.2203,1,0
ATM_TXN_047457,USER_6512,24.99,Mini Statement,2025-03-18 05:41:00,93126.16,ATM Kiosk,Delhi,ATM,0,0,10,0.0,7,7,Visa,144,54.99,Nearby Area,Card + PIN,0.7355,0,1
ATM_TXN_047458,USER_3760,1715.44,ATM Withdrawal,2025-05-07 17:40:00,99909.81,ATM Kiosk,Chennai,ATM,0,0,1,6531.4,1,1,Mastercard,452,2.81,Usual Area,PIN,0.1731,0,0
ATM_TXN_047459,USER_5182,5160.22,ATM Withdrawal,2025-03-13 13:16:00,102073.18,ATM Kiosk,Chennai,ATM,0,0,2,4187.79,1,0,Mastercard,37,3.61,Usual Area,PIN,0.12,0,0
ATM_TXN_047460,USER_5317,8016.91,ATM Withdrawal,2025-06-05 10:16:00,99177.87,ATM Kiosk,Delhi,ATM,0,0,3,8123.08,1,1,Visa,321,9.74,Usual Area,PIN,0.2147,0,0
ATM_TXN_047461,USER_6962,0.0,Balance Inquiry,2025-05-03 15:21:00,95627.04,ATM Kiosk,Hyderabad,ATM,0,0,3,4012.37,1,1,Visa,329,8.64,Usual Area,PIN,0.0842,1,0
ATM_TXN_047462,USER_3094,10390.7,Cash Deposit,2025-03-21 05:17:00,62800.6,ATM Kiosk,Bengaluru,ATM,0,0,8,1700.48,4,7,RuPay,107,151.57,Out of Area,Card + PIN,0.821,0,1
ATM_TXN_047463,USER_7112,2468.75,ATM Withdrawal,2025-03-11 20:12:00,91074.32,ATM Kiosk,Chennai,ATM,0,0,1,2170.01,1,3,Mastercard,305,2.7,Usual Area,PIN,0.1143,0,0
ATM_TXN_047464,USER_9442,2561.88,ATM Withdrawal,2025-03-31 21:43:00,100030.54,ATM Kiosk,Chennai,ATM,0,0,8,0.0,2,2,Mastercard,270,4.08,Usual Area,PIN,0.0765,0,0
ATM_TXN_047465,USER_1991,7007.89,Cash Deposit,2025-02-06 13:17:00,75129.22,ATM Kiosk,Mumbai,ATM,0,0,2,3574.92,2,3,Amex,170,7.28,Usual Area,Card + PIN,0.0756,0,0
ATM_TXN_047466,USER_9580,3892.03,Cash Deposit,2025-02-18 14:59:00,85366.13,ATM Kiosk,Hyderabad,ATM,0,0,6,5529.57,1,2,RuPay,414,7.44,Usual Area,Card + PIN,0.0697,0,0
ATM_TXN_047467,USER_2287,15.72,Mini Statement,2025-06-24 05:25:00,94032.18,ATM Kiosk,Delhi,ATM,0,0,17,1675.77,7,4,RuPay,54,271.24,Out of Area,Card + PIN,0.7289,0,1
ATM_TXN_047468,USER_3383,12955.83,ATM Withdrawal,2025-06-20 03:48:00,93847.97,ATM Kiosk,Chennai,ATM,0,1,12,3490.26,7,7,RuPay,435,218.11,Out of Area,PIN,0.7559,0,1
ATM_TXN_047469,USER_3712,1965.15,ATM Withdrawal,2025-04-25 19:32:00,134955.4,ATM Kiosk,Chennai,ATM,0,0,1,5167.42,1,0,Visa,277,5.71,Usual Area,PIN,0.1436,0,0
ATM_TXN_047470,USER_8651,5993.25,ATM Withdrawal,2025-05-02 08:27:00,19063.14,ATM Kiosk,Delhi,ATM,0,1,2,4790.24,1,2,Visa,144,4.96,Usual Area,Card + PIN,0.6691,0,1
ATM_TXN_047471,USER_4545,0.0,Balance Inquiry,2025-04-26 15:36:00,118178.99,ATM Kiosk,Hyderabad,ATM,0,1,4,12500.18,0,2,Visa,96,6.56,Usual Area,PIN,0.3672,1,0
ATM_TXN_047472,USER_4486,0.0,Balance Inquiry,2025-03-27 02:29:00,82101.51,ATM Kiosk,Mumbai,ATM,0,0,10,1454.39,3,7,Mastercard,444,179.97,Out of Area,PIN,0.8136,0,1
ATM_TXN_047473,USER_4027,5398.32,ATM Withdrawal,2025-03-02 11:03:00,127653.63,ATM Kiosk,Hyderabad,ATM,0,0,5,6791.08,0,1,RuPay,119,4.89,Usual Area,PIN,0.2135,1,0
ATM_TXN_047474,USER_7678,3050.22,ATM Withdrawal,2025-06-21 09:56:00,104821.98,ATM Kiosk,Bengaluru,ATM,0,0,2,8164.59,0,0,Visa,256,11.81,Nearby Area,Card + PIN,0.3836,1,1
ATM_TXN_047475,USER_5941,8996.49,ATM Withdrawal,2025-06-16 00:43:00,97548.3,ATM Kiosk,Delhi,ATM,0,0,14,1210.51,7,3,Amex,465,219.58,Out of Area,OTP,0.6886,0,1
ATM_TXN_047476,USER_1229,1015.68,ATM Withdrawal,2025-01-13 21:42:00,62889.67,ATM Kiosk,Chennai,ATM,0,0,7,4780.32,1,0,RuPay,328,2.85,Usual Area,PIN,0.2108,0,0
ATM_TXN_047477,USER_2406,160.93,ATM Withdrawal,2025-05-05 13:09:00,39739.41,ATM Kiosk,Bengaluru,ATM,0,0,6,5834.25,2,3,Visa,314,0.34,Usual Area,PIN,0.177,0,0
